,method,fct_mean,fct_std,location,forecast_date,target_end_date,target,FIPS,cases,q_0.025,q_0.1,q_0.25,q_0.5,q_0.75,q_0.9,q_0.975,wis
3997939,ARIMA,123.59770908458904,2546.290326128541,12,2020-08-10,2020-08-29,3-step_ahead,12113,216.0,0.0,0.0,0.0,123.59770908458904,1841.044435081728,3386.800062865693,5114.235042479278,277.9994675933396
3997940,ARIMA,0.0,184.9210725593288,12,2020-08-24,2020-08-29,1-step_ahead,12113,216.0,0.0,0.0,0.0,0.0,124.72736803653318,236.98589004059448,362.4386421988025,75.2040082947513
3997941,ARIMA,103.32876804533407,1304.4835234854027,12,2020-08-17,2020-08-29,2-step_ahead,12113,216.0,0.0,0.0,0.0,103.32876804533407,983.1895339359078,1775.0916697951886,2660.0694925026332,156.04111535811276
3997942,PatchSim_adpt,184.0,13.265306122448981,12,2020-08-24,2020-08-29,1-step_ahead,12113,216.0,158.0004777561013,166.9998261713471,175.05268698719487,184.0,192.94731301280513,201.0001738286529,209.9995222438987,19.779045228277532
3997943,PatchSim_adpt,254.0,36.224489795918366,12,2020-08-17,2020-08-29,2-step_ahead,12113,216.0,183.0013046416613,207.5764483909864,229.5669529265705,254.0,278.43304707342946,300.42355160901366,324.9986953583387,16.46232044371569
3997944,PatchSim_adpt,753.0,145.86734693877546,12,2020-08-10,2020-08-29,3-step_ahead,12113,216.0,467.1052534795912,566.063473168775,654.6139696015001,753.0,851.3860303984999,939.936526831225,1038.8947465204087,402.6165011832519
3997945,ENKF,674.6464722171278,5.007709636696256,12,2020-08-10,2020-08-29,3-step_ahead,12113,216.0,664.831541684169,668.228834092427,671.268823395218,674.6464722171278,678.0241210390376,681.0641103418286,684.4614027500866,454.033009669406
3997946,ENKF,523.8929872300823,3.444716904151,12,2020-08-17,2020-08-29,2-step_ahead,12113,216.0,517.1414661610099,519.4784048887096,521.5695609859054,523.8929872300823,526.2164134742593,528.307569571455,530.6445082991546,304.71946608413793
3997947,ENKF,451.2103098277366,2.1563839488510244,12,2020-08-24,2020-08-29,1-step_ahead,12113,216.0,446.9838749511483,448.4467926021714,449.7558509567492,451.2103098277366,452.664768698724,453.9738270533019,455.4367447043248,233.2236937281067
3997948,lstm,325.16650634765625,19.466073851005174,12,2020-08-24,2020-08-29,1-step_ahead,12113,216.0,287.01370267928917,300.21972892889374,312.03683905859333,325.16650634765625,338.29617363671923,350.1132837664188,363.3193100160234,91.23295804351619
4047076,AR_spatial,317.49471518971893,42.3210842061836,12,2020-08-17,2020-08-22,1-step_ahead,12113,245.0,234.54691435891218,263.25806346973945,288.9495776754628,317.49471518971893,346.03985270397504,371.7313669096984,400.44251602052566,36.49208225220743
4047077,AR_spatial,455.62154549618486,67.01798382951176,12,2020-08-10,2020-08-22,2-step_ahead,12113,245.0,324.26871087385405,369.7345433998314,410.4186023243725,455.62154549618486,500.8244886679973,541.5085475925383,586.9743801185158,148.8797551664125
4047078,AR,401.3846031334377,3.997941270692897,12,2020-08-17,2020-08-22,1-step_ahead,12113,245.0,393.54878223057335,396.26103523902566,398.6880327244694,401.3846031334377,404.081173542406,406.5081710278495,409.220424036302,152.70141188265626
4047079,AR,780.9916633075287,50.885777592635286,12,2020-08-10,2020-08-22,2-step_ahead,12113,245.0,681.2573719006483,715.7789153697328,746.6697278905388,780.9916633075287,815.3135987245188,846.2044112453248,880.7259547144092,489.11202248030924
4047080,ARIMA,227.09458629207802,1321.3490998593911,12,2020-08-10,2020-08-22,2-step_ahead,12113,245.0,0.0,0.0,0.0,227.09458629207802,1118.331010578056,1920.4715938478287,2816.891233020904,157.42997134536586
4047081,ARIMA,203.97739640695184,547.6652394094716,12,2020-08-17,2020-08-22,1-step_ahead,12113,245.0,0.0,0.0,0.0,203.97739640695184,573.3719869273236,905.8386413665186,1277.3815412340225,81.82077177024497
4047082,PatchSim_adpt,313.0,28.29081632653057,12,2020-08-17,2020-08-22,1-step_ahead,12113,245.0,257.5510189067624,276.7438600462,293.9181343630752,313.0,332.0818656369248,349.25613995379996,368.4489810932377,41.93646376569196
4047083,PatchSim_adpt,746.0,101.76020408163264,12,2020-08-10,2020-08-22,2-step_ahead,12113,245.0,546.5536649405542,615.5890511490456,677.3637853690773,746.0,814.6362146309227,876.4109488509545,945.4463350594458,407.2511757992292
4047084,ENKF,674.4065732959652,3.553473527553088,12,2020-08-10,2020-08-22,2-step_ahead,12113,245.0,667.4418931619447,669.8526137336082,672.0097918240376,674.4065732959652,676.8033547678929,678.9605328583223,681.3712534299857,426.13285772077415
4047085,ENKF,602.7919281562373,2.042542468902203,12,2020-08-17,2020-08-22,1-step_ahead,12113,245.0,598.7886184802954,600.1743046575243,601.4142541966228,602.7919281562373,604.1696021158523,605.4095516549503,606.7952378321793,355.9101910216881
4077299,AR_spatial,457.5104801675015,45.96429713554348,12,2020-08-10,2020-08-15,1-step_ahead,12113,316.0,367.4221132071387,398.60486321428857,426.5080328746103,457.5104801675015,488.5129274603927,516.4160971207143,547.5988471278641,99.1648613613985
4077300,AR,781.7979431875473,48.27672715771109,12,2020-08-10,2020-08-15,1-step_ahead,12113,316.0,687.1772966669668,719.9288279192131,749.2357855466583,781.7979431875473,814.3601008284363,843.6670584558815,876.4185897081278,421.3219474076435
4077301,ARIMA,342.00813407777696,564.871613702541,12,2020-08-10,2020-08-15,1-step_ahead,12113,316.0,0.0,0.0,0.0,342.00813407777696,723.0082476968614,1065.9202349499733,1449.1361528237796,96.16473036534158
4077302,PatchSim_adpt,707.0,66.83673469387755,12,2020-08-10,2020-08-15,1-step_ahead,12113,316.0,576.0024071557414,621.3452780171723,661.9193075124048,707.0,752.0806924875952,792.6547219828277,837.9975928442585,329.4251894193984
4077303,ENKF,710.4920273396417,2.1684016877892733,12,2020-08-10,2020-08-15,1-step_ahead,12113,316.0,706.2420381275589,707.7131087619258,709.02946262692,710.4920273396417,711.9545920523634,713.2709459173576,714.7420165517245,392.49433963392397
4097531,AR_spatial,195.7980801031467,20.080651493662145,12,2021-10-11,2021-10-16,1-step_ahead,12113,165.0,156.44072638946847,170.06368974428847,182.253886493412,195.7980801031467,209.34227371288142,221.53247046200488,235.1554338168249,14.743845386170495
4097532,AR_spatial,362.4380084970819,47.040590184159505,12,2021-10-04,2021-10-16,2-step_ahead,12113,165.0,270.2401459246209,302.1530665024303,330.7096125746919,362.4380084970819,394.1664044194719,422.72295049173346,454.6358710695429,154.100831068295
4097533,AR_spatial,825.3842480074718,89.66165481416347,12,2021-09-27,2021-10-16,3-step_ahead,12113,165.0,649.650633777449,710.4782139110611,764.9083808496994,825.3842480074718,885.8601151652443,940.2902821038824,1001.1178622374948,577.7814781861756
4097534,AR,190.4319949239169,17.242315453559197,12,2021-10-11,2021-10-16,1-step_ahead,12113,165.0,156.63767762486245,168.33507856079427,178.80222988084373,190.4319949239169,202.06175996699008,212.5289112870396,224.2263122229713,11.936367875060085
4097535,AR,370.3922717577152,39.631145508480735,12,2021-10-04,2021-10-16,2-step_ahead,12113,165.0,292.71665389502664,319.6029151869958,343.6614703237155,370.3922717577152,397.12307319171487,421.1816283284345,448.06788962040383,168.8812080596782
4097536,AR,830.5399003090595,101.37305335142912,12,2021-09-27,2021-10-16,3-step_ahead,12113,165.0,631.852366737401,700.6251050824992,762.16481487744,830.5399003090595,898.9149857406793,960.4546955356196,1029.2274338807179,572.1477472261643
4097537,ARIMA,728.483871477895,791.1487293682625,12,2021-09-27,2021-10-16,3-step_ahead,12113,165.0,0.0,0.0,194.8621626383482,728.483871477895,1262.1055803174418,1742.381764178413,2279.106887454316,231.3230861146481
4097538,ARIMA,89.17084455670498,17.410940355388743,12,2021-10-11,2021-10-16,1-step_ahead,12113,165.0,55.04602852316803,66.85782668665287,77.42734374571995,89.17084455670498,100.91434536769,111.48386242675707,123.29566059024192,59.78894403375379
4097539,ARIMA,31.267798794319148,46.03551717021882,12,2021-09-20,2021-10-16,4-step_ahead,12113,165.0,0.0,0.0,0.2173143180308265,31.267798794319148,62.31828327060746,90.26468789446841,121.49575445762328,90.10756567690656
4097540,ARIMA,119.52143584361006,69.12469606322836,12,2021-10-04,2021-10-16,2-step_ahead,12113,165.0,0.0,30.93457338598509,72.8975368635431,119.52143584361006,166.14533482367702,208.10829830123504,255.0033505698153,20.041053663999666
4097541,PatchSim_adpt,147.0,55.10204081632654,12,2021-09-20,2021-10-16,4-step_ahead,12113,165.0,39.001984525343936,76.38389332713425,109.83423825450159,147.0,184.1657617454984,217.61610667286573,254.9980154746561,13.458857994587186
4097542,PatchSim_adpt-Delta,147.0,54.59183673469388,12,2021-09-20,2021-10-16,4-step_ahead,12113,165.0,40.0019661501093,77.03774616669784,110.17836567807106,147.0,183.8216343219289,216.96225383330216,253.99803384989067,13.358048462891267
4097543,PatchSim_adpt-Delta,373.0,159.64285714285674,12,2021-09-27,2021-10-16,3-step_ahead,12113,165.0,60.10574961092789,168.40944650055894,265.3225291651258,373.0,480.6774708348742,577.5905534994412,685.8942503890721,90.89529551498958
4097544,lstm,367.70232055664064,21.092609013273425,12,2021-09-20,2021-10-16,4-step_ahead,12113,165.0,326.3615665506398,340.67105445425995,353.47557197229423,367.70232055664064,381.9290691409871,394.7335866590212,409.0430745626416,183.27029099098962
4097545,lstm,434.76355834960935,74.33812077272991,12,2021-09-27,2021-10-16,3-step_ahead,12113,165.0,289.0635189566699,339.49542329367375,384.6232578395646,434.76355834960935,484.9038588596542,530.031693405545,580.4635977425487,201.2779310001627
4097546,lstm,354.0408660888672,22.36564861919663,12,2021-10-04,2021-10-16,2-step_ahead,12113,165.0,310.2050003043638,325.37813408651533,338.95546533873187,354.0408660888672,369.12626683900237,382.703598091219,397.8767318733706,168.43602081108796
4097547,lstm,249.69339324951173,21.888434496713906,12,2021-10-11,2021-10-16,1-step_ahead,12113,165.0,206.7928499579884,221.64223575292758,234.92986853363988,249.69339324951173,264.4569179653836,277.74455074609585,292.5939365410352,64.52819196889732
4151576,AR_spatial,364.08252012077827,47.193904194848784,12,2021-10-04,2021-10-09,1-step_ahead,12113,194.0,271.5841676090409,303.60109831570793,332.25071546961686,364.08252012077827,395.9143247719396,424.5639419258486,456.5808726325157,126.60409879055328
4151577,AR_spatial,824.8155709813337,90.9480616945542,12,2021-09-27,2021-10-09,2-step_ahead,12113,194.0,646.5606455962808,708.260940133431,763.472035568156,824.8155709813337,886.1591063945116,941.3702018292364,1003.0704963663867,547.027670552559
4151578,AR,369.1021596126624,40.94779160303822,12,2021-10-04,2021-10-09,1-step_ahead,12113,194.0,288.8459628242558,316.6254531781947,341.48329388324794,369.1021596126624,396.7210253420768,421.57886604713013,449.3583564010689,137.37810676658594
4151579,AR,823.7140482507463,105.71190169578293,12,2021-09-27,2021-10-09,2-step_ahead,12113,194.0,616.5225281897731,688.2387951358188,752.4124540832048,823.7140482507463,895.0156424182878,959.1893013656737,1030.9055683117194,532.3246357839928
4151580,ARIMA,764.8839694383963,465.34479040358286,12,2021-09-27,2021-10-09,2-step_ahead,12113,194.0,0.0,168.52062477866082,451.01367800403574,764.8839694383963,1078.754260872757,1361.247314098132,1676.9429990227588,245.88201495655156
4151581,ARIMA,79.9384625305934,63.54424224991707,12,2021-09-20,2021-10-09,3-step_ahead,12113,194.0,0.0,0.0,37.07852244904753,79.9384625305934,122.79840261213928,161.37368566731996,204.48288876531933,58.153740366252
4151582,ARIMA,246.8643126526647,79.50668646811728,12,2021-10-04,2021-10-09,1-step_ahead,12113,194.0,91.03407064503678,144.97239413818528,193.2378675578661,246.8643126526647,300.4907577474633,348.7562311671441,402.69455466029257,23.261507050573968
4151583,ARIMA,114.60567062297446,150.07514574346925,12,2021-09-13,2021-10-09,4-step_ahead,12113,194.0,0.0,0.0,13.381523059821332,114.60567062297446,215.8298181861276,306.93470859985155,408.7475512547738,37.4918280318411
4151584,PatchSim_adpt,211.0,61.734693877551024,12,2021-09-20,2021-10-09,3-step_ahead,12113,194.0,90.00222340339461,131.8838064128078,169.360581748099,211.0,252.63941825190102,290.1161935871922,331.9977765966054,14.626524763776915
4151585,PatchSim_adpt,491.0,314.74489795918333,12,2021-09-13,2021-10-09,4-step_ahead,12113,194.0,0.0,87.6381832732331,278.7077924000193,491.0,703.2922075999808,894.3618167267668,1107.888664317734,127.92099318665899
4151586,PatchSim_adpt-Delta,212.0,61.734693877551024,12,2021-09-20,2021-10-09,3-step_ahead,12113,194.0,91.00222340339458,132.8838064128078,170.360581748099,212.0,253.63941825190102,291.1161935871922,332.9977765966054,14.769381906634061
4151587,PatchSim_adpt-Delta,461.0,145.48469387755097,12,2021-09-27,2021-10-09,2-step_ahead,12113,194.0,175.85523969816518,274.5538627984476,362.8720651691772,461.0,559.1279348308228,647.4461372015522,746.1447603018347,138.1532459538395
4151588,PatchSim_adpt-Delta,522.0,324.7193877551018,12,2021-09-13,2021-10-09,4-step_ahead,12113,194.0,0.0,105.85536025976513,302.9801012692368,522.0,741.0198987307632,938.1446397402347,1158.438305081896,141.33712463134648
4151589,ENKF,1741.7873905882516,7.397062344800607,12,2021-09-13,2021-10-09,4-step_ahead,12113,194.0,1727.2894148010446,1732.3076737598417,1736.7981478551221,1741.7873905882516,1746.7766333213806,1751.2671074166615,1756.2853663754581,1540.9726843519259
4151590,lstm,714.8003424072266,222.75708629273663,12,2021-09-13,2021-10-09,4-step_ahead,12113,194.0,278.2044759723819,429.32564973261634,564.5529709192317,714.8003424072266,865.0477138952216,1000.2750350818367,1151.3962088420712,315.58048155100136
4151591,lstm,394.2896417236328,12.454816125542425,12,2021-09-20,2021-10-09,3-step_ahead,12113,194.0,369.8786506835009,378.3281526193738,385.8889959063777,394.2896417236328,402.69028754088805,410.2511308278919,418.7006327637647,188.81536867215854
4151592,lstm,520.622412109375,74.35832125213625,12,2021-09-27,2021-10-09,2-step_ahead,12113,194.0,374.8827805043286,425.3283890974314,470.4684865830216,520.622412109375,570.7763376357284,615.9164351213185,666.3620437144214,258.11817462436767
4151593,lstm,370.4076409912109,11.444145107445678,12,2021-10-04,2021-10-09,1-step_ahead,12113,194.0,347.97752874676706,355.7413789124443,362.68868241648215,370.4076409912109,378.1265995659396,385.0739030699775,392.8377532356547,165.86447082475394
4208197,AR_spatial,824.4731954715671,91.99510710564049,12,2021-09-27,2021-10-02,1-step_ahead,12113,361.0,644.166098790607,706.5767219378903,762.423438660622,824.4731954715671,886.5229522825124,942.3696690052437,1004.7802921525273,378.7206814489024
4208198,AR,827.6036373606848,109.49769173663286,12,2021-09-27,2021-10-02,1-step_ahead,12113,361.0,612.9921051666154,687.2766990920828,753.7485666141957,827.6036373606848,901.4587081071741,967.9305756292867,1042.2151695547543,365.7264826256871
4208199,ARIMA,796.4069214603874,219.45844927657916,12,2021-09-27,2021-10-02,1-step_ahead,12113,361.0,366.27626477528196,515.1596022179971,648.384446829408,796.4069214603874,944.4293960913667,1077.6542407027778,1226.5375781454927,233.22600244317252
4208200,ARIMA,1659.0960933038566,3076.842148006226,12,2021-09-06,2021-10-02,4-step_ahead,12113,361.0,0.0,0.0,0.0,1659.0960933038566,3734.394585105351,5602.2279650148475,7689.595889510919,667.1741104764352
4208201,ARIMA,191.33467187128682,76.87925061439752,12,2021-09-20,2021-10-02,2-step_ahead,12113,361.0,40.65410950863885,92.80994788851,139.48040532911986,191.33467187128682,243.18893841345368,289.8593958540636,342.01523423393485,98.83862907105019
4208202,ARIMA,246.03268222010726,183.13638456406397,12,2021-09-13,2021-10-02,3-step_ahead,12113,361.0,0.0,11.333961873853099,122.5090679436782,246.03268222010726,369.55629649653633,480.73140256636145,604.9734002245497,51.802727172293
4208203,PatchSim_adpt,307.0,69.89795918367346,12,2021-09-20,2021-10-02,2-step_ahead,12113,361.0,170.00251740714933,217.42216097979068,259.8545429709882,307.0,354.1454570290118,396.57783902020935,443.9974825928507,23.483632405479568
4208204,PatchSim_adpt,636.0,317.06632653061206,12,2021-09-13,2021-10-02,3-step_ahead,12113,361.0,14.56141928958368,229.6631528532186,422.14201262277817,636.0,849.8579873772217,1042.3368471467813,1257.4385807104165,119.4029442217903
4208205,PatchSim_adpt,1201.0,480.0765306122447,12,2021-09-06,2021-10-02,4-step_ahead,12113,361.0,260.0672901770596,585.7571706126574,877.1933007923456,1201.0,1524.8066992076544,1816.2428293873425,2141.9327098229405,426.55686353641306
4208206,PatchSim_adpt-Delta,307.0,69.89795918367346,12,2021-09-20,2021-10-02,2-step_ahead,12113,361.0,170.00251740714933,217.42216097979068,259.8545429709882,307.0,354.1454570290118,396.57783902020935,443.9974825928507,23.483632405479568
4208207,PatchSim_adpt-Delta,540.0,125.0765306122448,12,2021-09-27,2021-10-02,1-step_ahead,12113,361.0,294.8545046887786,379.7079763809906,455.6371621119545,540.0,624.3628378880455,700.2920236190096,785.1454953112213,82.66921055038027
4208208,PatchSim_adpt-Delta,669.0,319.69387755102014,12,2021-09-13,2021-10-02,3-step_ahead,12113,361.0,42.41151392204245,259.2958107294664,453.3697563913957,669.0,884.6302436086045,1078.7041892705336,1295.5884860779574,133.55861152962927
4208209,PatchSim_adpt-Delta,790.0,358.57142857142867,12,2021-09-06,2021-10-02,4-step_ahead,12113,361.0,87.21291411492325,330.47222435472173,548.1472467154049,790.0,1031.852753284595,1249.5277756452786,1492.7870858850765,185.60529508028912
4208210,ENKF,1992.5694809096312,7.7379943670676115,12,2021-09-06,2021-10-02,4-step_ahead,12113,361.0,1977.4032906376046,1982.6528421143405,1987.350283021969,1992.5694809096312,1997.7886787972934,2002.486119704922,2007.7356711816567,1624.4406835557772
4208211,ENKF,1741.8682256799002,5.426558971635162,12,2021-09-13,2021-10-02,3-step_ahead,12113,361.0,1731.2323655355124,1734.913810534281,1738.2080672746977,1741.8682256799002,1745.5283840851027,1748.822640825519,1752.5040858242878,1375.8688889781101
4208212,lstm,1233.5149798583984,495.42137251567283,12,2021-09-06,2021-10-02,4-step_ahead,12113,361.0,262.50693255627795,598.6069443066833,899.3583420685022,1233.5149798583984,1567.6716176482944,1868.4230154101133,2204.5230271605187,444.23802990708054
4208213,lstm,809.6943438720704,214.2483750613152,12,2021-09-13,2021-10-02,3-step_ahead,12113,361.0,389.7752450056631,535.1240033968552,665.1860108970475,809.6943438720704,954.2026768470932,1084.2646843472855,1229.6134427384775,251.31332021756447
4208214,lstm,430.0711309814453,10.066879445907897,12,2021-09-20,2021-10-02,2-step_ahead,12113,361.0,410.34040983075926,417.16990586739337,423.28112397872076,430.0711309814453,436.8611379841698,442.9723560954973,449.8018521321313,59.79679707122944
4208215,lstm,575.3663610839844,66.64803820888164,12,2021-09-27,2021-10-02,1-step_ahead,12113,361.0,444.738606554327,489.9534633769158,530.4129424414168,575.3663610839844,620.3197797265519,660.779258791053,705.9941156136418,152.9653912868092
4272394,ARIMA,76.2603133807276,14.421619323171832,12,2021-06-28,2021-07-17,3-step_ahead,12113,213.0,47.99445890856389,57.77826455942847,66.53307896601844,76.2603133807276,85.98754779543673,94.74236220202671,104.52616785289128,123.45345290128687
4272395,ARIMA,67.68590451164076,16.267347097228733,12,2021-06-21,2021-07-17,4-step_ahead,12113,213.0,35.80249007706025,46.838460371929855,56.713745631678,67.68590451164076,78.65806339160352,88.53334865135164,99.56931894622127,130.32744449847308
4272396,ARIMA,85.49383812439831,15.35150478851434,12,2021-07-05,2021-07-17,2-step_ahead,12113,213.0,55.40544163041602,65.82009312921232,75.13940549445933,85.49383812439831,95.84827075433728,105.1675831195843,115.58223461838058,113.36325073834414
4272397,ARIMA,109.60725194520676,22.647900572558864,12,2021-07-12,2021-07-17,1-step_ahead,12113,213.0,65.21818249754729,80.58279951014548,94.33147514555584,109.60725194520676,124.88302874485771,138.63170438026802,153.99632139286618,82.5278719624644
4272398,PatchSim_adpt-Delta,117.0,10.408163265306168,12,2021-07-12,2021-07-17,1-step_ahead,12113,213.0,96.6003748547871,103.66140207290309,109.97980055918362,117.0,124.02019944081638,130.3385979270969,137.3996251452129,86.4112508714177
4272399,PatchSim_adpt-Delta,124.0,21.42857142857143,12,2021-07-05,2021-07-17,2-step_ahead,12113,213.0,82.00077175985598,96.53818073832998,109.54664821008396,124.0,138.45335178991604,151.46181926167,165.99922824014402,69.25845767644833
4272400,ENKF,71.86160119729175,7.3585270005578485,12,2021-06-21,2021-07-17,4-step_ahead,12113,213.0,57.43915329693282,62.43126939962463,66.89835015887436,71.86160119729175,76.82485223570913,81.29193299495888,86.28404909765068,134.35919409908442
4272401,ENKF,75.60813137425066,5.4143224802833405,12,2021-06-28,2021-07-17,3-step_ahead,12113,213.0,64.99625431220974,68.66939792328023,71.95622635704332,75.60813137425066,79.260036391458,82.54686482522109,86.22000843629158,132.40380506051537
4272402,ENKF,86.92037256614641,3.5014201942477508,12,2021-07-05,2021-07-17,2-step_ahead,12113,213.0,80.05771509067958,82.43312203457873,84.55870053399673,86.92037256614641,89.2820445982961,91.4076230977141,93.78303004161323,122.85386713584715
4272403,ENKF,93.60692007983015,1.8698469321804616,12,2021-07-12,2021-07-17,1-step_ahead,12113,213.0,89.94208743615374,91.21061481656551,92.34572748963885,93.60692007983015,94.86811267002146,96.00322534309478,97.27175272350657,117.67044234382703
4272404,lstm,240.9170837402344,72.45485196548165,12,2021-06-28,2021-07-17,3-step_ahead,12113,213.0,98.9081833827092,148.0624547725691,192.0470287375426,240.9170837402344,289.78713874292623,333.7717127078997,382.9259840977596,18.30426862367784
4272405,lstm,200.23331329345703,62.15465335185239,12,2021-07-05,2021-07-17,2-step_ahead,12113,213.0,78.41243125225459,120.57891998450864,158.31063668064206,200.23331329345703,242.155989906272,279.8877066024054,322.0541953346595,14.10474412100822
4272406,lstm,145.6433946228027,31.255850340924425,12,2021-07-12,2021-07-17,1-step_ahead,12113,213.0,84.38305364841686,105.58741068596329,124.56164393418646,145.6433946228027,166.72514531141894,185.69937855964216,206.90373559718853,38.561466400212666
4316196,ARIMA,76.21980865178178,15.446871535945716,12,2021-06-28,2021-07-24,4-step_ahead,12113,437.0,45.94449676751128,56.423846252124214,65.80105212819079,76.21980865178178,86.63856517537278,96.0157710514393,106.49512053605228,346.5494214991958
4316197,ARIMA,85.49376817296445,15.353361980552394,12,2021-07-05,2021-07-24,3-step_ahead,12113,437.0,55.40173164947521,65.81764309041458,75.13808288603165,85.49376817296445,95.84945345989723,105.16989325551431,115.58580469645369,337.3616097108009
4316198,ARIMA,218.7275959924136,43.096088809904394,12,2021-07-19,2021-07-24,1-step_ahead,12113,437.0,134.26081405046136,163.4977359092315,189.659725816593,218.7275959924136,247.79546616823413,273.9574560755957,303.19437793436583,178.56918515064052
4316199,ARIMA,109.25068388581279,30.15412140047081,12,2021-07-12,2021-07-24,2-step_ahead,12113,437.0,50.149691955441504,70.60662239741748,88.91203807502691,109.25068388581279,129.5893296965987,147.8947453742081,168.3516758161841,299.9691691341981
4316200,PatchSim_adpt-Delta,182.0,11.734693877551019,12,2021-07-19,2021-07-24,1-step_ahead,12113,437.0,159.00042263039734,166.96138469003785,174.08506925790314,182.0,189.91493074209686,197.03861530996213,204.99957736960263,244.18915539424552
4316201,PatchSim_adpt-Delta,139.0,27.55102040816327,12,2021-07-12,2021-07-24,2-step_ahead,12113,437.0,85.00099226267197,103.69194666356712,120.4171191272508,139.0,157.5828808727492,174.30805333643286,192.99900773732804,272.6180170125764
4316202,PatchSim_adpt-Delta,154.0,46.42857142857143,12,2021-07-05,2021-07-24,3-step_ahead,12113,437.0,63.001672146354636,94.49939159971498,122.68440445518192,154.0,185.31559554481808,213.50060840028505,244.9983278536453,240.22665829897144
4316203,ENKF,75.6599524931262,7.50795304315912,12,2021-06-28,2021-07-24,4-step_ahead,12113,437.0,60.94463493091642,66.03812351663028,70.5959151205619,75.6599524931262,80.7239898656905,85.28178146962213,90.37527005533596,354.4231807778515
4316204,ENKF,87.04440717091347,5.0128203805710525,12,2021-07-05,2021-07-24,3-step_ahead,12113,437.0,77.21945976402584,80.62021936439876,83.66331120464427,87.04440717091347,90.42550313718269,93.46859497742818,96.86935457780108,345.33742189626093
4316205,ENKF,99.0047036195392,3.446291159598195,12,2021-07-12,2021-07-24,2-step_ahead,12113,437.0,92.25009706648797,94.58810378863363,96.68021555619885,99.0047036195392,101.32919168287957,103.42130345044477,105.75931017259045,334.82032491709117
4316206,ENKF,133.04490062539116,2.2643487253323884,12,2021-07-19,2021-07-24,1-step_ahead,12113,437.0,128.60685867530051,130.14302097150252,131.51762061928488,133.04490062539116,134.57218063149742,135.9467802792798,137.4829425754818,301.8690183521088
4316207,lstm,300.5023327636718,79.18303210810538,12,2021-06-28,2021-07-24,4-step_ahead,12113,437.0,145.30644164510656,199.025194000961,247.09418921730747,300.5023327636718,353.9104763100361,401.9794715263826,455.698223882237,68.89090853239942
4316208,lstm,248.3534973144532,89.07160898521921,12,2021-07-05,2021-07-24,3-step_ahead,12113,437.0,73.77635165838926,134.203637373869,188.2756100204496,248.3534973144532,308.4313846084568,362.5033572550374,422.9306429705171,106.58732555048113
4316209,lstm,174.14962005615234,48.5447795084317,12,2021-07-12,2021-07-24,2-step_ahead,12113,437.0,79.00360058218818,111.93698187810426,141.40666385218637,174.14962005615234,206.8925762601183,236.36225823420045,269.2956395301165,218.12743504536556
4316210,lstm,274.3803472900391,18.469704799275387,12,2021-07-19,2021-07-24,1-step_ahead,12113,437.0,238.1803910783728,250.71046818938115,261.92272071378045,274.3803472900391,286.83797386629766,298.05022639069705,310.58030350170543,145.60403129003558
4363585,ARIMA,2608.8929516868907,700.1687397932236,12,2021-08-30,2021-09-04,1-step_ahead,12113,2064.0,1236.5874385913758,1711.5906070594951,2136.636313288654,2608.8929516868907,3081.1495900851282,3506.1952963142853,3981.1984647824056,236.93910083184932
4363586,ARIMA,1698.8691017831507,1014.1023870028903,12,2021-08-23,2021-09-04,2-step_ahead,12113,2064.0,0.0,399.24460009708037,1014.867436100321,1698.8691017831507,2382.8707674659804,2998.4936034692214,3686.473256944915,250.4722896316219
4363587,ARIMA,1514.6086179214892,2159.5658739329497,12,2021-08-16,2021-09-04,3-step_ahead,12113,2064.0,0.0,0.0,58.00357108047115,1514.6086179214892,2971.2136647625075,4282.203644556954,5747.279953071839,449.9715936406446
4363588,ARIMA,1800.0843868382776,4019.339828880394,12,2021-08-09,2021-09-04,4-step_ahead,12113,2064.0,0.0,0.0,0.0,1800.0843868382776,4511.087903972977,6951.075636995713,9677.845693071236,627.6524253144164
4363589,PatchSim_adpt-Delta,1920.0,319.46428571428584,12,2021-08-30,2021-09-04,1-step_ahead,12113,2064.0,1293.8615056531862,1510.5900445072693,1704.5246137320016,1920.0,2135.475386267998,2329.409955492731,2546.138494346814,83.69331684282459
4363590,PatchSim_adpt-Delta,2040.5,374.77040816326536,12,2021-08-23,2021-09-04,2-step_ahead,12113,2064.0,1305.963497528624,1560.2123966985785,1787.7212010170756,2040.5,2293.2787989829244,2520.787603301421,2775.0365024713756,77.40678436437578
4363591,PatchSim_adpt-Delta,3715.0,1111.7857142857151,12,2021-08-09,2021-09-04,4-step_ahead,12113,2064.0,1535.9400414738598,2290.1892773070203,2965.1119312998558,3715.0,4464.888068700144,5139.81072269298,5894.0599585261425,777.6172529776718
4363592,ENKF,748.9303189587845,7.332239806563551,12,2021-08-09,2021-09-04,4-step_ahead,12113,2064.0,734.559393011909,739.5336755557346,743.9847983632777,748.9303189587845,753.8758395542912,758.3269623618346,763.3012449056599,1308.3146939927224
4363593,ENKF,1067.9834406548289,4.9332969757213005,12,2021-08-16,2021-09-04,3-step_ahead,12113,2064.0,1058.3143562573748,1061.6611661922968,1064.6559824100316,1067.9834406548289,1071.3108988996264,1074.305715117361,1077.652525052283,991.4716510965981
