,method,fct_mean,fct_std,location,forecast_date,target_end_date,target,FIPS,cases,q_0.025,q_0.1,q_0.25,q_0.5,q_0.75,q_0.9,q_0.975,wis
2772135,ARIMA,5498.3091196765845,2595.87280073022,36,2020-12-14,2020-12-26,2-step_ahead,36055,4018.0,410.49192179823234,2171.5642679461243,3747.419522771255,5498.3091196765845,7249.198716581914,8825.053971407044,10586.126317554936,724.3826252945619
2772136,ARIMA,5137.985388405388,1152.0634791075195,36,2020-12-21,2020-12-26,1-step_ahead,36055,4018.0,2879.9824614507374,3661.556633148388,4360.930380172129,5137.985388405388,5915.0403966386475,6614.414143662389,7395.988315360039,485.61042168302436
2772137,ARIMA,6318.1158603075355,4128.519292355339,36,2020-12-07,2020-12-26,3-step_ahead,36055,4018.0,0.0,1027.2054978084652,3533.4719141270793,6318.1158603075355,9102.759806487991,11609.026222806606,14409.864982802788,1131.65960008968
2772138,ARIMA,4442.126084505097,4178.052940228667,36,2020-11-30,2020-12-26,4-step_ahead,36055,4018.0,0.0,0.0,1624.0722005442597,4442.126084505097,7260.179968465935,9796.516370983365,12630.959372854963,833.2901730436224
2772139,PatchSim_adpt,4389.0,303.2653061224488,36,2020-12-21,2020-12-26,1-step_ahead,36055,4018.0,3794.610922239486,4000.3498721634132,4184.450659430331,4389.0,4593.549340569669,4777.650127836587,4983.389077760514,160.47851690585958
2772140,PatchSim_adpt,4841.0,588.1632653061223,36,2020-12-14,2020-12-26,2-step_ahead,36055,4018.0,3688.2211829705243,4087.238446551115,4444.289906109162,4841.0,5237.710093890838,5594.761553448886,5993.778817029476,375.3641860419848
2772141,PatchSim_adpt,5023.0,689.5918367346936,36,2020-12-07,2020-12-26,3-step_ahead,36055,4018.0,3671.424835967176,4139.252502045877,4557.877374303559,5023.0,5488.122625696441,5906.747497954124,6374.5751640328235,468.7198419971778
2772142,PatchSim_adpt,3912.0,820.2040816326532,36,2020-11-30,2020-12-26,4-step_ahead,36055,4018.0,2304.429540027249,2860.8661751176023,3358.7807538697853,3912.0,4465.219246130215,4963.133824882398,5519.570459972751,177.204260297207
2772143,ENKF,1988.6444322301431,7.26883994621537,36,2020-11-30,2020-12-26,4-step_ahead,36055,4018.0,1974.3977677261746,1979.3290390173777,1983.741674190605,1988.6444322301431,1993.5471902696813,1997.9598254429086,2002.8910967341112,2022.658989235928
2772144,ENKF,2856.612037315797,4.7060677298503,36,2020-12-07,2020-12-26,3-step_ahead,36055,4018.0,2847.388314056484,2850.5809688490485,2853.4378428682844,2856.612037315797,2859.786231763309,2862.6431057825453,2865.83576057511,1157.052394371774
2772145,ENKF,3460.9197426439205,3.6427329439573968,36,2020-12-14,2020-12-26,2-step_ahead,36055,4018.0,3453.7801172684667,3456.251392536731,3458.46275661052,3460.9197426439205,3463.3767286773214,3465.5880927511103,3468.059368019375,553.7243095820412
2772146,ENKF,3734.015961041674,2.2667966585382406,36,2020-12-21,2020-12-26,1-step_ahead,36055,4018.0,3729.5731212306628,3731.110944235153,3732.4870299297113,3734.015961041674,3735.544892153637,3736.920977848195,3738.458800852685,281.8957027235664
2772147,lstm,1128.91333984375,356.21028481861845,36,2020-11-30,2020-12-26,4-step_ahead,36055,4018.0,430.7540106765031,672.4114916713614,888.6531538191649,1128.91333984375,1369.173525868335,1585.4151880161387,1827.0726690109966,2560.920107510796
2772148,lstm,2296.212885742188,629.4157842925051,36,2020-12-07,2020-12-26,3-step_ahead,36055,4018.0,1062.5806172278465,1489.5841020036457,1871.678390625265,2296.212885742188,2720.747380859111,3102.8416694807306,3529.845154256529,1141.9239915041205
2772149,lstm,2118.5784259033207,758.7699949784915,36,2020-12-14,2020-12-26,3-step_ahead,36055,4018.0,631.4165631958399,1146.1755509503664,1606.7958415339954,2118.5784259033207,2630.3610102726457,3090.981300856275,3605.7402886108016,1200.388042176927
2772150,lstm,3689.3963916015614,698.6698568726997,36,2020-12-21,2020-12-26,1-step_ahead,36055,4018.0,2320.028635047316,2794.014942727531,3218.1507343699627,3689.3963916015614,4160.642048833161,4584.777840475592,5058.7641481558085,184.9912315478678
2848203,AR_spatial,4108.55279721969,461.3191871586193,36,2020-12-14,2020-12-19,1-step_ahead,36055,4506.0,3204.3838050115032,3517.3484707007983,3797.3977339124126,4108.55279721969,4419.707860526966,4699.757123738581,5012.721789427877,172.58359640886144
2848204,AR_spatial,3748.3830145102656,375.2099238952692,36,2020-12-07,2020-12-19,2-step_ahead,36055,4506.0,3012.9850770335233,3267.532149134413,3495.307766671055,3748.3830145102656,4001.458262349477,4229.233879886118,4483.780951987008,411.94659782596483
2848205,AR_spatial,2612.178819996473,322.6506880210096,36,2020-11-30,2020-12-19,3-step_ahead,36055,4506.0,1979.7950918882248,2198.685325639106,2394.554238032589,2612.178819996473,2829.8034019603583,3025.6723143538397,3244.562548104721,1596.572143383335
2848206,AR_spatial,1752.9996905069547,198.95720942429685,36,2020-11-23,2020-12-19,4-step_ahead,36055,4506.0,1363.0507255707398,1498.0257672928622,1618.8050920226515,1752.9996905069547,1887.1942889912586,2007.9736137210473,2142.9486554431696,2569.706608206522
2848207,AR,4652.315595527388,366.95048203127686,36,2020-12-14,2020-12-19,1-step_ahead,36055,4506.0,3933.105866636473,4182.0496308028605,4404.811256567779,4652.315595527388,4899.819934486995,5122.581560251916,5371.525324418302,93.40675618084265
2848208,AR,4825.709842206029,368.9668990293112,36,2020-12-07,2020-12-19,2-step_ahead,36055,4506.0,4102.548008621152,4352.859735120879,4576.845450649126,4825.709842206029,5074.574233762932,5298.559949291179,5548.871675790906,138.8173373219617
2848209,AR,3723.877199475335,264.9918613484017,36,2020-11-30,2020-12-19,3-step_ahead,36055,4506.0,3204.5026950362358,3384.276464707713,3545.1429051104574,3723.877199475335,3902.611493840213,4063.477934242957,4243.251703914434,537.9932250350419
2848210,AR,2356.684687157534,139.35568366644713,36,2020-11-23,2020-12-19,4-step_ahead,36055,4506.0,2083.552566130341,2178.0931925872605,2262.690706892948,2356.684687157534,2450.6786674221203,2535.2761817278074,2629.816808184727,2020.9308269097962
2848211,ARIMA,4769.602290089057,977.9222607179383,36,2020-12-14,2020-12-19,1-step_ahead,36055,4506.0,2852.909879401909,3516.3444858850676,4110.003748746227,4769.602290089057,5429.200831431886,6022.860094293044,6686.294700776205,230.8818848831709
2848212,ARIMA,5357.234360916642,2200.4000551133886,36,2020-12-07,2020-12-19,2-step_ahead,36055,4506.0,1044.5295013144503,2537.3082254616543,3873.0870774117684,5357.234360916642,6841.381644421514,8177.16049637163,9669.939220518834,556.3746549376755
2848213,ARIMA,3939.380869533885,2703.428540108427,36,2020-11-30,2020-12-19,3-step_ahead,36055,4506.0,0.0,474.79779161997664,2115.9460288431933,3939.380869533885,5762.815710224577,7403.963947447794,9238.0034429241,605.3981963526537
2848214,ARIMA,1265.9743596696862,2099.37674829974,36,2020-11-23,2020-12-19,4-step_ahead,36055,4506.0,0.0,0.0,0.0,1265.9743596696862,2681.98245819784,3956.4339181211503,5380.677176317987,1484.072108461626
2848215,PatchSim_adpt,4643.0,307.0408163265306,36,2020-12-14,2020-12-19,1-step_ahead,36055,4506.0,4041.211058216221,4249.511361150642,4435.904116495917,4643.0,4850.095883504083,5036.488638849358,5244.788941783778,80.23860474602911
2848216,PatchSim_adpt,4935.0,518.4693877551018,36,2020-12-07,2020-12-19,2-step_ahead,36055,4506.0,3918.818672913468,4270.554744435499,4585.297712168745,4935.0,5284.702287831255,5599.445255564501,5951.18132708653,186.38484958617127
2848217,PatchSim_adpt,3872.0,665.3061224489796,36,2020-11-30,2020-12-19,3-step_ahead,36055,4506.0,2568.023961306005,3019.3758972091027,3423.257839665464,3872.0,4320.7421603345365,4724.624102790897,5175.976038693995,274.95786923588884
2848218,PatchSim_adpt,4168.0,983.3673469387752,36,2020-11-23,2020-12-19,4-step_ahead,36055,4506.0,2240.635416427296,2907.764037025173,3504.728803812282,4168.0,4831.271196187719,5428.235962974828,6095.364583572704,242.5860056764172
2848219,ENKF,1462.0919111553574,7.5010620986241126,36,2020-11-23,2020-12-19,4-step_ahead,36055,4506.0,1447.3900995962556,1452.4789132796186,1457.032521654251,1462.0919111553574,1467.1513006564637,1471.7049090310966,1476.7937227144591,3036.9975705497022
2848220,ENKF,1988.387092810448,5.514740403287282,36,2020-11-30,2020-12-19,3-step_ahead,36055,4506.0,1977.5784002359167,1981.319668613043,1984.6674569334384,1988.387092810448,1992.1067286874566,1995.4545170078527,1999.195785384979,2512.532331406057
2848221,ENKF,2856.6179605472053,3.2425363003233767,36,2020-12-07,2020-12-19,2-step_ahead,36055,4506.0,2850.262706180008,2852.4624830751904,2854.4309030479985,2856.6179605472053,2858.8050180464115,2860.77343801922,2862.973214914403,1646.3947816310654
2848222,ENKF,3178.20306410635,1.973231760730584,36,2020-12-14,2020-12-19,1-step_ahead,36055,4506.0,3174.3356009221675,3175.6742658542034,3176.872139508976,3178.20306410635,3179.5339887037244,3180.7318623584965,3182.070527290533,1325.9790527721132
2848223,lstm,604.6548590087891,210.06238347417457,36,2020-11-23,2020-12-19,4-step_ahead,36055,4506.0,192.94015289276518,335.4490826054305,462.96993445369975,604.6548590087891,746.3397835638788,873.8606354121476,1016.3695651248132,3707.8205540739373
2848224,lstm,1404.0163983154298,372.8588261779405,36,2020-11-30,2020-12-19,3-step_ahead,36055,4506.0,673.2265276887863,926.178585899968,1152.5269417882664,1404.0163983154298,1655.5058548425934,1881.8542107308915,2134.8062689420735,2758.479214458495
2848225,lstm,2801.668493652344,628.4601109825966,36,2020-12-07,2020-12-19,2-step_ahead,36055,4506.0,1569.9093104064093,1996.264454540264,2377.7785903874906,2801.668493652344,3225.558396917197,3607.0725327644236,4033.427676898278,1125.3488186317336
2848226,lstm,2680.268726806641,761.4054526767637,36,2020-12-14,2020-12-19,2-step_ahead,36055,4506.0,1187.9414619277675,1704.4883769145395,2166.7085532327565,2680.268726806641,3193.8289003805257,3656.049076698743,4172.5959916855145,1124.2697679546293
2924279,AR_spatial,3737.9574968046973,381.2571832902343,36,2020-12-07,2020-12-12,1-step_ahead,36055,4100.0,2990.707148708652,3249.356756683973,3480.8034344868056,3737.9574968046973,3995.111559122589,4226.558236925422,4485.207844900742,157.01982544655868
2924280,AR_spatial,2636.162886873345,335.400373555809,36,2020-11-30,2020-12-12,2-step_ahead,36055,4100.0,1978.7902343026792,2206.3300130586545,2409.9387726980153,2636.162886873345,2862.387001048676,3065.9957606880357,3293.535539444011,1154.842148531926
2924281,AR_spatial,1762.4515669501322,218.15378131042576,36,2020-11-23,2020-12-12,3-step_ahead,36055,4100.0,1334.8780124904704,1482.8762469822818,1615.3090774897323,1762.4515669501322,1909.594056410532,2042.0268869179833,2190.025121409794,2136.5694680666793
2924282,AR_spatial,1709.7673093968772,241.83038132727955,36,2020-11-16,2020-12-12,4-step_ahead,36055,4100.0,1235.7884716278218,1399.8492056106545,1546.6551959056173,1709.7673093968772,1872.879422888137,2019.6854131831,2183.7461471659326,2167.441137558777
2924283,AR,3607.7605416045226,284.6275176644807,36,2020-12-07,2020-12-12,1-step_ahead,36055,4100.0,3049.9008579731026,3242.995700744534,3415.782198316076,3607.7605416045226,3799.7388848929686,3972.525382464511,4165.620225235943,248.7687388108717
2924284,AR,3407.80408033008,262.15457693297805,36,2020-11-30,2020-12-12,2-step_ahead,36055,4100.0,2893.9905511591082,3071.83947184694,3230.9835052217963,3407.80408033008,3584.6246554383642,3743.7686888132203,3921.617609501053,450.68025479761184
2924285,AR,2263.227788325324,142.65477321028843,36,2020-11-23,2020-12-12,3-step_ahead,36055,4100.0,1983.6295706104295,2080.4083403852687,2167.008605978438,2263.227788325324,2359.44697067221,2446.047236265379,2542.826006040219,1705.348367001922
2924286,AR,1712.0674259746172,96.28381756957441,36,2020-11-16,2020-12-12,4-step_ahead,36055,4100.0,1523.3546112442264,1588.6747488317185,1647.1249779141901,1712.0674259746172,1777.0098740350445,1835.460103117516,1900.7802407050078,2299.228991242981
2924287,ARIMA,5222.904937601852,3860.4312526541335,36,2020-11-16,2020-12-12,4-step_ahead,36055,4100.0,0.0,275.56322208564416,2619.083626350019,5222.904937601852,7826.726248853685,10170.24665311806,12789.2111575968,906.446213277144
2924288,ARIMA,4502.533974911548,806.163503271587,36,2020-12-07,2020-12-12,1-step_ahead,36055,4100.0,2922.4825428485997,3469.3938752089257,3958.784954972698,4502.533974911548,5046.2829948503995,5535.6740746141695,6082.5854069744955,216.79202541967754
2924289,ARIMA,3464.621603052361,1546.536975881548,36,2020-11-30,2020-12-12,2-step_ahead,36055,4100.0,433.46482956503684,1482.6547204387516,2421.498264521012,3464.621603052361,4507.74494158371,5446.58848566597,6495.778376539685,396.3434522675949
2924290,ARIMA,1352.6722572802134,1400.1349283686327,36,2020-11-23,2020-12-12,3-step_ahead,36055,4100.0,0.0,0.0,408.29559920404563,1352.6722572802134,2297.048915356381,3147.017366704711,4096.8862903793015,1434.8638633964395
2924291,PatchSim_adpt,4531.0,242.2448979591833,36,2020-12-07,2020-12-12,1-step_ahead,36055,4100.0,4056.2087245614202,4220.550671775217,4367.608299289235,4531.0,4694.391700710765,4841.449328224783,5005.79127543858,220.33835738192002
2924292,PatchSim_adpt,3634.0,437.1428571428572,36,2020-11-30,2020-12-12,2-step_ahead,36055,4100.0,2777.215743901062,3073.778887061932,3339.151623485713,3634.0,3928.848376514287,4194.2211129380685,4490.784256098938,201.84549918154775
2924293,PatchSim_adpt,3675.5,741.3647959183678,36,2020-11-23,2020-12-12,3-step_ahead,36055,4100.0,2222.451700594112,2725.4027851511632,3175.457043996851,3675.5,4175.542956003149,4625.597214848837,5128.548299405888,207.1266674118961
2924294,PatchSim_adpt,7664.0,1257.6785714285702,36,2020-11-16,2020-12-12,4-step_ahead,36055,4100.0,5198.995295872217,6052.220057833821,6815.70869453018,7664.0,8512.291305469822,9275.779942166178,10129.004704127785,2405.3359784602153
2924295,ENKF,1090.6655059818497,7.055540672057661,36,2020-11-16,2020-12-12,4-step_ahead,36055,4100.0,1076.836900373159,1081.623466787811,1085.9066161164553,1090.6655059818497,1095.4243958472439,1099.7075451758888,1104.4941115905403,3002.834422127812
2924296,ENKF,1462.0592154768165,5.393368717665365,36,2020-11-23,2020-12-12,3-step_ahead,36055,4100.0,1451.4884070348471,1455.147335353133,1458.421443557723,1462.0592154768165,1465.6969873959101,1468.9710956005,1472.6300239187854,2632.9720250722226
2924297,ENKF,1988.5212670468607,3.862158506933554,36,2020-11-30,2020-12-12,2-step_ahead,36055,4100.0,1980.9515754706847,1983.5717117659185,1985.9162807203013,1988.5212670468607,1991.1262533734198,1993.4708223278028,1996.0909586230355,2107.9206345573107
2924298,ENKF,2489.963941485457,1.9836130744545657,36,2020-12-07,2020-12-12,1-step_ahead,36055,4100.0,2486.076131300263,2487.421839044455,2488.626014798382,2489.963941485457,2491.301868172532,2492.506043926459,2493.8517516706506,1608.2086113796079
2924299,lstm,708.9773846435547,161.44611599877808,36,2020-11-16,2020-12-12,4-step_ahead,36055,4100.0,392.5488118420738,502.0758619342255,600.0836341934113,708.9773846435547,817.8711350936983,915.8789073528841,1025.4059574450355,3242.2868331981763
2924300,lstm,728.487280883789,271.6801940125523,36,2020-11-23,2020-12-12,3-step_ahead,36055,4100.0,196.00388530633208,380.3151029195418,545.2417746910396,728.487280883789,911.7327870765384,1076.6594588480361,1260.970676461246,3121.2213701829664
2924301,lstm,1841.611629638672,364.0015712214569,36,2020-11-30,2020-12-12,2-step_ahead,36055,4100.0,1128.1816597286252,1375.1248461791195,1596.0963007945306,1841.611629638672,2087.1269584828133,2308.098413098224,2555.0415995487188,1923.0439239029693
2924302,lstm,3410.8988647460938,512.3800753403975,36,2020-12-07,2020-12-12,1-step_ahead,36055,4100.0,2406.652370682995,2754.2573770397466,3065.3037557243,3410.8988647460938,3756.4939737678883,4067.5403524524404,4415.145358809194,307.10126233198446
3000355,AR_spatial,2606.646813609977,292.11979348741227,36,2020-11-30,2020-12-05,1-step_ahead,36055,3750.0,2034.1025392033707,2232.2802349396184,2409.615007073321,2606.646813609977,2803.6786201466325,2981.013392280336,3179.1910880165833,874.2314072783398
3000356,AR_spatial,1776.087287627652,174.91088537990916,36,2020-11-23,2020-12-05,2-step_ahead,36055,3750.0,1433.2682517790165,1551.9299686382376,1658.1116882411816,1776.087287627652,1894.0628870141227,2000.2446066170667,2118.9063234762875,1812.7722155320705
3000357,AR_spatial,1705.0300711167527,223.251522900402,36,2020-11-16,2020-12-05,3-step_ahead,36055,3750.0,1267.4651267382455,1418.9217324335266,1554.4492072047656,1705.0300711167527,1855.61093502874,1991.138409799979,2142.59501549526,1839.2945574369169
3000358,AR_spatial,1018.9285956783934,88.28718807254455,36,2020-11-09,2020-12-05,4-step_ahead,36055,3750.0,845.8888867598918,905.7840115864934,959.3797922498284,1018.9285956783934,1078.4773991069583,1132.0731797702933,1191.968304596895,2649.7348921900707
3000359,AR,2512.540029017363,185.5891024653791,36,2020-11-30,2020-12-05,1-step_ahead,36055,3750.0,2148.792072262106,2274.698024204839,2387.3620816563744,2512.540029017363,2637.7179763783515,2750.382033829887,2876.28798577262,1066.481931997492
3000360,AR,2581.747017531453,183.53299617837934,36,2020-11-23,2020-12-05,2-step_ahead,36055,3750.0,2222.028955047102,2346.54001894996,2457.9558927863595,2581.747017531453,2705.5381422765468,2816.954016112946,2941.465080015804,999.16917658344
3000361,AR,1828.9461986909967,112.12126059380405,36,2020-11-16,2020-12-05,3-step_ahead,36055,3750.0,1609.1925660259105,1685.2570216461734,1753.321557641412,1828.9461986909967,1904.5708397405813,1972.6353757358206,2048.6998313560825,1817.7596261111514
3000362,AR,762.7381684054144,52.132137388899075,36,2020-11-09,2020-12-05,4-step_ahead,36055,3750.0,660.5610566860782,695.9281461194846,727.5755760807881,762.7381684054144,797.9007607300407,829.5481906913443,864.9152801247508,2939.2339544161773
3000363,ARIMA,1351.8170796516752,1190.5833305321382,36,2020-11-09,2020-12-05,4-step_ahead,36055,3750.0,0.0,0.0,548.7808264534343,1351.8170796516752,2154.853332849916,2877.611010806441,3685.317528088413,1289.3490726603907
3000364,ARIMA,4294.249460446916,2097.30026691123,36,2020-11-16,2020-12-05,3-step_ahead,36055,3750.0,183.61647253466163,1606.4510199697204,2879.6419273317842,4294.249460446916,5708.856993562047,6982.047900924113,8404.88244835917,492.148524077736
3000365,ARIMA,3021.0402414446758,586.025617314188,36,2020-11-30,2020-12-05,1-step_ahead,36055,3750.0,1872.4511374910144,2270.0181941264373,2625.7719692139244,3021.0402414446758,3416.308513675427,3772.0622887629133,4169.629345398336,315.26839039398317
3000366,ARIMA,1423.9991132446412,880.9747932800238,36,2020-11-23,2020-12-05,2-step_ahead,36055,3750.0,0.0,294.984487711296,829.7906449961532,1423.9991132446412,2018.207581493129,2553.0137387779864,3150.677979361107,1512.2215007029706
3000367,PatchSim_adpt,3285.0,180.6122448979592,36,2020-11-30,2020-12-05,1-step_ahead,36055,3750.0,2931.006504833072,3053.536094794495,3163.1788920564227,3285.0,3406.8211079435773,3516.463905205505,3638.993495166928,298.6070004157788
3000368,PatchSim_adpt,3062.0,462.2066326530612,36,2020-11-23,2020-12-05,2-step_ahead,36055,3750.0,2156.0916465844653,2469.6583663183715,2750.246363802865,3062.0,3373.753636197135,3654.341633681629,3967.908353415535,324.44151217911593
3000369,PatchSim_adpt,6317.0,1170.0892857142858,36,2020-11-16,2020-12-05,3-step_ahead,36055,3750.0,4023.6671413038025,4817.470244065894,5527.78676997146,6317.0,7106.21323002854,7816.529755934106,8610.332858696198,1489.0295327077308
3000370,PatchSim_adpt,3260.0,841.6836734693878,36,2020-11-09,2020-12-05,4-step_ahead,36055,3750.0,1610.3303136246286,2181.338970571976,2692.2929893375117,3260.0,3827.707010662488,4338.661029428024,4909.669686375371,236.30548443874784
3000371,ENKF,698.2469936172072,6.634577678505403,36,2020-11-09,2020-12-05,4-step_ahead,36055,3750.0,685.2434603147033,689.7444402065912,693.7720389761757,698.2469936172072,702.7219482582386,706.749547027823,711.2505269197113,3045.640755900968
3000372,ENKF,1090.8176570376563,5.1093854854700105,36,2020-11-16,2020-12-05,3-step_ahead,36055,3750.0,1080.8034455030033,1084.2697160697817,1087.371428897906,1090.8176570376563,1094.2638851774066,1097.3655980055314,1100.8318685723093,2654.4752093046022
3000373,ENKF,1461.9953351285349,3.684716753515786,36,2020-11-23,2020-12-05,2-step_ahead,36055,3750.0,1454.7734229984126,1457.2731806044785,1459.5100314459128,1461.9953351285349,1464.480638811157,1466.7174896525914,1469.2172472586572,2284.6100385902732
3000374,ENKF,1765.423576524925,2.3952316356363683,36,2020-11-30,2020-12-05,1-step_ahead,36055,3750.0,1760.7290087844467,1762.3539636724329,1763.8080173373428,1765.423576524925,1767.0391357125072,1768.4931893774167,1770.118144265403,1982.3697636952922
3000375,lstm,433.73530059814453,96.77654805061304,36,2020-11-09,2020-12-05,4-step_ahead,36055,3750.0,244.05675187083298,309.7111639358792,368.46051087864737,433.73530059814453,499.0100903176416,557.7594372604099,623.4138493254561,3227.1071778359965
3000376,lstm,851.9418017578125,171.95585972280438,36,2020-11-16,2020-12-05,3-step_ahead,36055,3750.0,514.9145097704943,631.5715005254848,735.9593368886258,851.9418017578125,967.9242666269992,1072.3121029901401,1188.9690937451307,2739.640083725499
3000377,lstm,967.8937438964844,239.87209712208198,36,2020-11-23,2020-12-05,2-step_ahead,36055,3750.0,497.75307264110967,660.4852822992137,806.102473029601,967.8937438964844,1129.6850147633675,1275.302205493755,1438.0344151518589,2561.118815416697
3000378,lstm,2193.037692871094,385.69327904668364,36,2020-11-30,2020-12-05,1-step_ahead,36055,3750.0,1437.092756860437,1698.7518672887861,1932.8915294345886,2193.037692871094,2453.183856307599,2687.323518453402,2948.982628881751,1201.6338981591275
3076431,AR_spatial,1757.2110887547556,225.1768950580093,36,2020-11-23,2020-11-28,1-step_ahead,36055,2611.0,1315.872484290502,1468.6352863686914,1605.3315810571494,1757.2110887547556,1909.090596452361,2045.7868911408193,2198.549693219009,646.3397483884746
3076432,AR_spatial,1710.8002489243554,140.92003961481404,36,2020-11-16,2020-11-28,2-step_ahead,36055,2611.0,1434.6020465793622,1530.2039515393833,1615.7511266069375,1710.8002489243554,1805.8493712417733,1891.3965463093275,1986.9984512693488,770.3740678486646
3076433,AR_spatial,1021.1380403787656,108.20121240869379,36,2020-11-09,2020-11-28,3-step_ahead,36055,2611.0,809.0675609741572,882.4726072225802,948.1574316503128,1021.1380403787656,1094.1186491072187,1159.803473534951,1233.2085197833735,1490.1792149573623
3076434,AR_spatial,529.0837166759767,52.02417832601986,36,2020-11-02,2020-11-28,4-step_ahead,36055,2611.0,427.1182008316885,462.4120494960946,493.99394163270307,529.0837166759767,564.1734917192503,595.7553838558589,631.0492325202649,2033.9878658047046
3076435,AR,2349.035932288829,177.60246895749268,36,2020-11-23,2020-11-28,1-step_ahead,36055,2611.0,2000.9414895667505,2121.429210151768,2229.2448873674825,2349.035932288829,2468.8269772101753,2576.6426544258898,2697.1303750109078,122.95256892677422
3076436,AR,1637.104981749084,107.63296722464449,36,2020-11-16,2020-11-28,2-step_ahead,36055,2611.0,1426.1482424396006,1499.16778409813,1564.5076485728705,1637.104981749084,1709.7023149252973,1775.0421794000376,1848.0617210585672,874.7357819500937
3076437,AR,937.3187043621742,52.144909874759065,36,2020-11-09,2020-11-28,3-step_ahead,36055,2611.0,835.1165590305594,870.4923134769948,902.1474971267507,937.3187043621742,972.4899115975977,1004.1450952473538,1039.5208496937892,1625.6416515261428
3076438,AR,373.8389720086378,18.714099045612862,36,2020-11-02,2020-11-28,4-step_ahead,36055,2611.0,337.1600118761212,349.85588907897596,361.2165040182177,373.8389720086378,386.461439999058,397.8220549382997,410.51793214115446,2219.9202530014113
3076439,ARIMA,1269.7464998552714,833.6966434098497,36,2020-11-09,2020-11-28,3-step_ahead,36055,2611.0,0.0,201.32126130410006,707.4266591024501,1269.7464998552714,1832.0663406080926,2338.1717384064427,2903.761894970509,654.2364818624962
3076440,ARIMA,3358.1277962131044,837.2733541367613,36,2020-11-16,2020-11-28,2-step_ahead,36055,2611.0,1717.1021768900018,2285.1188184303587,2793.3955007355653,3358.1277962131044,3922.860091690644,4431.1367739958505,4999.153415536207,324.2796066010261
3076441,ARIMA,754.8491414232723,684.8389201671381,36,2020-11-02,2020-11-28,4-step_ahead,36055,2611.0,0.0,0.0,292.93230923518496,754.8491414232723,1216.7659736113596,1632.5055317093415,2097.108760162165,1217.5233863070084
3076442,ARIMA,1474.9096477247226,297.9223538045642,36,2020-11-23,2020-11-28,1-step_ahead,36055,2611.0,890.9925640783772,1093.106788795751,1273.9640737292536,1474.9096477247226,1675.8552217201916,1856.7125066536944,2058.826731371068,861.6228369595802
3076443,PatchSim_adpt,2387.5,199.14540816326542,36,2020-11-23,2020-11-28,1-step_ahead,36055,2611.0,1997.1821723134708,2132.2848903973486,2253.1784633952625,2387.5,2521.821536604737,2642.7151096026514,2777.8178276865287,96.75661285785381
3076444,PatchSim_adpt,4612.5,685.0127551020408,36,2020-11-16,2020-11-28,2-step_ahead,36055,2611.0,3269.899671049444,3734.62083128096,4150.465917930095,4612.5,5074.534082069905,5490.379168719041,5955.100328950555,1370.4169461390825
3076445,PatchSim_adpt,2559.0,542.2448979591835,36,2020-11-09,2020-11-28,3-step_ahead,36055,2611.0,1496.2195291994033,1864.085202111836,2193.2613742304106,2559.0,2924.7386257695894,3253.9147978881642,3621.7804708005956,114.56894171498779
3076446,PatchSim_adpt,1613.0,518.8137755102042,36,2020-11-02,2020-11-28,4-step_ahead,36055,2611.0,596.1436853167511,948.113393768793,1263.0654261578366,1613.0,1962.934573842164,2277.8866062312068,2629.856314683249,525.4189268080329
3076447,ENKF,413.46702076242036,7.496535820968442,36,2020-11-02,2020-11-28,4-step_ahead,36055,2611.0,398.7740805445079,403.85982354489715,408.41068418919934,413.46702076242036,418.5233573356413,423.0742179799436,428.15996098033287,2190.6266308753948
3076448,ENKF,698.4362979655182,4.776555329869595,36,2020-11-09,2020-11-28,3-step_ahead,36055,2611.0,689.0744215488112,692.3148960046134,695.2145603542767,698.4362979655182,701.6580355767596,704.5576999264232,707.7981743822254,1908.1631954715629
3076449,ENKF,1090.7253571671972,3.2705790489881714,36,2020-11-16,2020-11-28,2-step_ahead,36055,2611.0,1084.315140022589,1086.533941466729,1088.5193851214487,1090.7253571671972,1092.9313292129455,1094.9167728676655,1097.1355743118054,1517.2615500126235
3076450,ENKF,1316.4644771760613,2.0563238788466984,36,2020-11-23,2020-11-28,1-step_ahead,36055,2611.0,1312.434156432972,1313.8291920898587,1315.0775077966955,1316.4644771760613,1317.851446555427,1319.099762262264,1320.4947979191506,1292.6410892626302
3076451,lstm,246.10360229492187,32.060099330354774,36,2020-11-02,2020-11-28,4-step_ahead,36055,2611.0,183.2669622666498,205.01693180659032,224.4793939063293,246.10360229492187,267.7278106835144,287.19027278325336,308.940242323194,2335.3603266731297
3076452,lstm,501.3443054199218,122.87439348370528,36,2020-11-09,2020-11-28,3-step_ahead,36055,2611.0,260.5149195696564,343.87443408553605,418.46678645360237,501.3443054199218,584.2218243862412,658.8141767543075,742.1736912701872,1996.454959406244
3076453,lstm,1088.2680920410157,200.44059902453787,36,2020-11-16,2020-11-28,2-step_ahead,36055,2611.0,695.4117369132872,831.3931285624217,953.0729624758023,1088.2680920410157,1223.4632216062296,1345.1430555196098,1481.1244471687442,1338.0716014056059
3076454,lstm,1254.0745568847656,245.62907081996204,36,2020-11-23,2020-11-28,1-step_ahead,36055,2611.0,772.6504245216017,939.2882366321776,1088.4002662665137,1254.0745568847656,1419.7488475030175,1568.8608771373526,1735.4986892479294,1130.6342638991769
